FS_PERM_SEC_ID,ENTITY_NAME,FF_MKT_VAL_CURR,FF_CURR_PS_CF,FF_PBK_SECS_CURR,FF_PE_SECS_CURR,DATE,FF_SALES,FF_NET_INCOME,FF_ASSETS,FF_DFD_TAX_ITC,FF_DEBT,FF_EPS_REPORTED,FF_EQ_TOT,FF_EPS_BASIC,FF_COGS,FF_CAPEX
LK2SPQ-S-US,2U INC,4331.05,0.12523586553917,10.3642,,20171231,286.752,-29.423,502.018,10.087,0,-0.6,387.832,-0.6,57.376,51.139
SHQG5D-S-US,REGENXBIO INC,2211.57,2.10815380761523,7.37982,49.8201,20171231,10.393,-73.169,198.677,,0,-2.45,183.029,-2.4489,4.395,7.16
H1SZ31-S-CA,NAPIER VENTURES INC,10.4532,-0.02194814984885,,,20170331,0,-0.518945,0.795917,,0,-0.02,0.372607,-0.02,0,0
NV62D0-S-US,ALASKA PACIFIC ENERGY CORP,0.984312,-6.0412323531758E-6,,,20170131,0.04020000000002,-0.12290578000008,12.808677,,0.626087,0,-0.482651,0,,0
LRC7PB-S-US,RITTER PHARMACEUTICALS INC,10.8432,-1.64856633466135,0.810695,,20171231,0,-7.863858,22.83357,,0,-5,20.125982,-5,0.0057,0.007678
N2H8ZF-S-US,ORGENESIS INC,91.639,-0.380328093898,3.24255,,20171130,10.089,-12.367,39.872,0.69,7.691,-1.31,17.729,-1.28,8.548,0.975
XBYN3N-S-CA,PROSMART ENTERPRISES INC,7.75685,-0.10441756796738,0.834342,,20170930,0,-2.180252,9.824339,0.055,0.052326,-0.2,9.375484,-0.2,0.212454,0.005464
N2B8DQ-S-CA,BEMETALS CORP,12.6593,-0.02634424706618,,,20171231,0,-1.78779,0.148999,,0,-0.03,-0.118785,-0.03,0,0
QLVSGB-S-US,HOMETOWN BANKSHARES CORP /VA/,80.7173,0.87187876700533,1.58078,23.1667,20171231,23.787,2.496,550.253,,19.84,0.43,50.892,0.43,,0.292
C81RTX-S-US,LIVE OAK BANCSHARES INC,1188.1,0.21785577422792,2.64514,10.9594,20171231,208.393,100.499,2758.474,,26.564,2.65,436.933,2.75,,124.139
N2GJJQ-S-US,TOPAZ RESOURCES INC,1.60634,-0.12908920731413,67.3913,,20171231,0.007727,-0.243682,0.365961,,0.101184,-0.01,0.264777,-0.01,,0
MR89DY-S-CA,VANITY CAPITAL INC,2.1624,-0.02532040094339,8.66463,,20170228,0,-0.093257,0.862114,,0,-0.01,0.847215,-0.01,0,0.192111
NSYFKM-S-CA,MULLEN GROUP LTD,1693.21,1.28675867071332,1.71609,36.7273,20171231,1138.489,65.509,1750.657,122.054,540.523,0.63,989.181,0.63,897.96,39.607
HQ66YD-S-CA,CAPITAL POWER CORP,2778.25,4.42193435278075,0.944048,48.3214,20171231,980,144,6898,300,2164,1.07,3062,1.07,818,218
PX3YF2-S-US,IDW MEDIA HOLDINGS INC,231.684,0.55734966592427,5.93959,,20171031,60.36,-0.797,76.23,-10.391,7.378,-0.14,49.473,-0.14,34.835,1.274
WDFGNS-S-US,GOLD TORRENT INC,,-0.31239624269666,,,20170331,0,-1.94667100000555,2.143577,0,2,-0.17,-0.68827,-0.17,0,0.16148600000046
M3MHQ0-S,US ALLIANCE CORP,,-0.13370110220564,,,20171231,12.071857,-1.049032,38.988337,,0,-0.18,13.935702,-0.18,,0.011121
FYQPJR-S-US,PENNYMAC MORTGAGE INVESTMENT TRUST,1208.53,-0.63255752837409,0.972617,13.3652,20171231,572.977,116.758,5604.933,,3924.107,1.48,1544.585,1.53,246.521,0.079
G4K3N2-S-CA,WILTON RESOURCES INC,58.0244,-0.10407474342246,151.882,,20171231,0,-5.818518,0.770778,,0,-0.13,-0.348181,-0.13,0.00066,0
QJS20L-S-US,LONE STAR GOLD INC,1.41928,-6.9753491162232E-6,,,20171231,0,-0.170326,0,,0.045778,0,-0.53943,-0.0012,0,0
LY4K53-S-CA,GENWORTH MI CANADA INC,4045.13,5.73684738061297,1.01985,7.94533,20171231,940.836,527.506,6952.324,41.006,433.299,5.76,3961.423,5.76,,1.609
SX0RC6-S,ATEL 14 LLC,,0.532154873194,,,20171231,7.747,1,25.081,,8.247,0.05,14.924,0.05,5.345,0
D6D7XY-S-US,THL CREDIT INC,260.085,1.14684458590929,0.762507,,20171231,62.3,-7.904,627.684,-0.325,274.332,-0.24,344.029,-0.24,16.643,0
B6Z8GZ-S-CA,AG GROWTH INTERNATIONAL INC,942.533,4.24699859833019,3.1352,26.47,20171231,754.715,35.196,1137.274,57.575,599.939,2.21,282.309,2.21,547.145,56.209
VVDCG5-S-US,STARWOOD PROPERTY TRUST INC,5970.66,2.98353347125419,1.339,15.1933,20171231,880.59,397.587,62941.289,-19.695,7972.476,1.52,4579.201,1.53,311.982,573.93
L6DNSL-S-CA,LUCKY MINERALS INC,10.369,-0.02221541373324,6.43666,,20170930,0,-1.28531,0.766969,,0.017446,-0.02,0.636799,-0.02,0.000093,0.055195
D62TZ3-S-US,WESTERN ASSET MORTGAGE CAPITAL CORP,452.782,3.16991061130334,0.957073,5.28155,20171231,-3.252,84.785,3886.906,,3371.374,2.03,466.038,2.03,10.519,0
TF82V2-S-CA,DOXA ENERGY LTD,0.3398,0.00532287785351,,16.6667,20171231,0.54206200484888,0.14013187419238,2.77536569175,,3.4602920622,0,-3.17609167845,0.0041,0.32286573842606,0
QPSYH1-S-US,INDEPENDENCE REALTY TRUST INC,886.255,0.69467535901946,1.38308,56.6111,20171231,160.999,30.206,1450.624,,778.442,0.41,646.119,0.41,105.65,14.37
PX83BZ-S-US,CULLMAN BANCORP INC,67.3042,,1.38672,21.4859,20171231,14.365,2.64,284.184,,49,1.0296,46.877,1.0296,,
HD0HT3-S-CA,GLACIER LAKE RESOURCES INC,2.06096,-0.01266211862433,1.57418,,20170331,0,-0.20392,0.610468,,0,-0.01,0.448886,-0.01,0,0.129359
GC8TKT-S-GB,CARNIVAL PLC,32432.1,5.07073926468285,1.73343,14.873,20171130,13673.1985360838,2034.97175242915,30124.4782624755,,6792.74553983674,2.8034,17889.4101133971,2.819,9404.13078070003,2298.90899430216
KHP0HX-S-US,NOVAN INC,71.3469,-1.12646414992895,6.27002,,20171231,2.14,-37.127,21.134,,8.03,-2.32,-2.222,-2.32,,2.168
S0RGRG-S,RESOURCE REAL ESTATE OPPORTUNITY REIT INC,,0.14434670344025,,,20171231,125.689,-21.969,1135.792,,794.671,-0.31,318.592,-0.31,124.582,21.592
PP9RMW-S-US,APOLLO COMMERCIAL REAL ESTATE FINANCE INC,2333.71,1.33289438388568,0.996235,11.8927,20171231,288.171,190.118,4088.605,,1915.744,1.54,2088.143,1.5357,31.652,1.379
GDC8HB-S-CA,MX GOLD CORP,,-0.00806154440516,,,20171231,0,-11.428581,19.237191,,0.217387,-0.05,15.116228,-0.05,0.188225,1.155425
N5X1PP-S-CA,GREENBRIAR CAPITAL CORP,16.6248,-0.07293500204212,7.49498,,20171231,0,-4.443154,8.274271,,2.158936,-0.3,2.067509,-0.3,0.15413,0.0968
DNLRLW-S-US,KINSALE CAPITAL GROUP INC,1268.96,1.28046697038724,5.29066,49.7686,20171231,186.776,24.901,677.171,-2.492,0,1.16,238.189,1.19,,0.179
T7SBZN-S-US,ENZYMEBIOSYSTEMS,,-0.04091058655221,,,20170630,0,-0.095793,0.044249,,0,-0.2,0.040149,-0.2,0,0
SH8W4J-S-US,SECUREWORKS CORP,1020.5,-0.21906860045284,1.42047,,20170131,429.502,-38.213,999.3,84.988,0,-0.49,691.424,-0.49,212.599,19.361
MGDDMG-S,STEADFAST INCOME REIT INC,,1.60076001231926,,,20171231,212.690357,72.464544,1245.940878,,875.785938,0.96,330.647773,0.96,183.178137,16.401961
H67RS7-S-CA,EXCHANGE INCOME CORP,1089.84,6.190092859633,1.8971,14.214,20171231,1012.95,72.16,1749.197,76.803,862.737,2.33,563.197,2.33,733.244,267.022
DR88FS-S-US,PIVOT PHARMACEUTICALS INC,37.1444,-0.02354838050426,8.05215,,20170131,0,-6.27820700000424,0.132658,0,0.275011,-0.08,-1.474321,-0.08,0,0
HZ5R0P-S-CA,BTU METALS CORP,1.56946,-0.00440255897421,1.75797,,20170630,0,-0.121124,0.01793,,0.035,-0.05,-0.41388,-0.05,0,0
QKKKWQ-S-CA,HERITAGE CANNABIS HOLDINGS CORP,,-0.00793467069859,,,20171031,0,0.042351,8.076345,,0,0,7.678268,0.0005,0.001195,1.200219
L7WKKX-S-CA,METRON CAPITAL CORP,1.43038,-0.00991920328863,2.41463,,20170531,0,-0.102141,0.671402,,0,0,0.494291,-0.0013,0,0.015
R6Z225-S-CA,COLABOR GROUP INC,49.0142,0.044617237766,0.532422,,20171231,1319.45,-18.592,311.089,-2.743,112.293,-0.18,95.82,-0.18,1306.064,2.341
W24RPK-S-US,ACCENTURE PLC,102757,9.44884416338404,10.4905,25.7003,20170831,36765.478,3445.149,22689.89,-2077.803,25.07,5.44,9710.2,5.56,25616.146,515.919
XF66SY-S-CA,MEGA COPPER LTD,4.14144,-0.00967354833101,,,20171231,0,-0.237301,0.314331,,0,-0.01,0.010367,-0.01,0,0
HHSQ80-S-CA,CANEX ENERGY CORP,0.41211,-0.16308114338404,,,20170430,0,-0.071298,0.018294,,0.095,-0.03,-0.185635,-0.03,0,0
N3MJ5H-S-CA,NEXUS GOLD CORP,9.52926,-0.05868748465253,1.92479,,20170131,0,-4.173109,1.941441,,0,-0.5,1.165706,-0.5,0,0.35254
KVM1GF-S-US,INTERNATIONAL LEADERS CAPITAL CORP,2.36877,-0.09816399826914,0.539445,,20170630,0,-0.839039,5.101171,,0.258137,-30.5,4.378857,-30.5,0,0
J7H0L0-S-US,GOPHER PROTOCOL INC,197.188,-0.01826274105472,31.6653,,20171231,9.192354,-10.28729,9.492105,,2.625623,-0.22,4.221841,-0.22,8.651804,0.078352
FLJ6TN-S-CA,DOLLARAMA INC,15419.6,1.9184015964507,,29.9053,20170131,2963.219,445.636,1890.58,122.8,1324.935,1.25,100.284,1.2483,1905.952,166.214
NDPMVV-S-US,EDGE THERAPEUTICS INC,29.0619,-1.53896953210011,0.65634,,20171231,0,-50.859803,92.621077,,20.458328,-1.67,62.371411,-1.67,0.182918,0.188721
RXPFG7-S-US,SPORT ENDURANCE INC,28.2878,-0.00417421314191,,,20170831,0.001734,-1.743258,0.021696,,0.631743,-0.02,-1.177502,-0.02,0.000334,0
GHQRN8-S-CA,AGT FOOD & INGREDIENTS INC,447.415,0.42369105087263,1.82029,,20171231,1735.287,-36.923,1199.032,43.282,494.693,-1.53,370.253,-1.63,1633.872,49.955
JBPF9F-S-US,ATHENS BANCSHARES CORP,91.6545,4.10688870431894,1.70004,17.807,20171231,24.688443,4.130134,465.301374,-1.379297,3.13377,2.27,52.543984,2.46,,0.741733
W7WWJV-S-US,VERSAILLES FINANCIAL CORP,9.81253,-0.35074843951839,0.745838,40.6145,20170630,1.935394,-0.106346,53.723394,,3,-0.28,11.259503,-0.28,,0.000751
M1S0JJ-S-US,XIANGTIAN USA AIR POWER CO LTD,2541.68,-0.00335545496804,1014.32,,20170731,9.521371,-4.564159,13.668859,,0,-0.01,4.316134,-0.01,8.802439,1.989195
RT8PT0-S-US,MSG NETWORKS INC,1743.5,2.64265133509487,,6.20643,20170630,675.352,167.342,805.044,351.854,1312.845,2.21,-944.207,2.22,282.047,4.894
T934Y2-S,TEUCRIUM COMMODITY TRUST,,-16.4863311111111,,,20171231,-11.164923,-16.716742,148.849581,,0,,142.946752,,1.016304,0
L8YB9X-S-US,HARRISON VICKERS & WATERMAN INC,0.0577176,-0.00342239282298,,0.0291262,20170630,5.981391,10.095412,5.026329,,4.767866,0.05,-14.044287,0.05,3.882596,0.324321
QZ64Q6-S-CA,COBALT 27 CAPITAL CORP,570.807,-0.00509943755408,0.646003,,20170430,0,-0.95798,0.75624,0,0,-58.6,0.655086,-2.9324,0,0.001536
WZLT2G-S-US,CHESAPEAKE LODGING TRUST,1937.5,2.39883435989138,1.86683,24.9922,20171231,597.15,75.741,1975.36,,829.552,1.11,1048.428,1.1938,472.056,55.051
LF8762-S-CA,PROSPERO SILVER CORP,5.78325,-0.01581797432239,1.12233,,20171231,0,-1.112178,3.749814,,0,-0.033,3.70325,-0.033,0,1.18522
MSGY24-S-US,SMSA CRANE ACQUISITION CORP,7.53525,-0.00793520453866,,,20171231,0,-0.073662,0.019265,,0,-0.01,-0.027243,-0.01,0,0
VQ03L9-S-CA,ASIABASEMETALS INC,13.6079,-0.00973644570123,48.0519,,20170930,0,-0.584647,0.446343,,0,-0.02,0.422243,-0.02,0,0.009814
XKRZ4Z-S-US,PEBBLEBROOK HOTEL TRUST,2662.18,3.15586616454229,1.77706,24.7179,20171231,772.717,99.473,2590.868,,885.237,1.19,1503.526,1.2,618.763,80.865
W08LRZ-S-US,WILLIAMSVILLE SEARS MANAGEMENT INC,,-5.6280812265225E-7,,,20170831,0,-0.005611,0,,0,-0.0002,-0.012636,-0.0002,0,0
NB9HYR-S-CA,INDIGO EXPLORATION INC,1.65634,-0.00133164889859,5.08475,,20170930,0,-0.664423,0.323151,,0,-0.01,0.174558,-0.01,0,0.069135
S7VZ47-S-CA,IMVESCOR RESTAURANT GROUP INC,,,,,20171031,50.005,11.242,152.778,15.82,15.5,0.19,91.966,0.19,20.86,3.866
T0R732-S-US,GENERAC HOLDINGS INC,3454.5,4.65964521492099,6.05983,17.5346,20171231,1672.445,160.295,2019.964,40.551,928.722,2.56,603.76,2.58,1117.566,33.261
H9RSVP-S-CA,ANTLER HILL MINING LTD,1.96182,-0.0069686209744,3.32615,,20171231,0,-0.092428,0.663754,,0,-0.01,0.649022,-0.01,0.000124,0
Q2TRHW-S-CA,INTELLIPHARMACEUTICS INTERNATIONAL INC,18.5037,-0.28910342466006,,,20171130,7.16984848797194,-11.5372979528756,9.5292729623,,1.6625060595,-0.3777,0.4977772189,-0.3777,1.57735046357638,2.3755284814083
TSGC4Z-S-CA,CRYSTAL LAKE MINING CORP,29.1495,-0.01484786172784,5.59238,,20170930,0,-0.724415,3.902075,,0.922008,-0.02,2.45845,-0.02,0.007976,0.267182
JF53TN-S-US,LUTHER BURBANK CORP,602.364,1.02206506364922,1.08781,8.36869,20171231,181.745,69.384,5718.489,-7.492,1145.278,1.62,549.745,1.62,,1.056
W1HY13-S-US,JOSHUA GOLD RESOURCES INC,,-0.00255963957753,,,20171231,0,-1.289639,0.063731,,0.210784,,-0.769272,-0.0106,0,0
LLS7BK-S,SATUSA CORP,,0.00146129032258,,,20170831,0.048846,0.02444,0.072553,,0,0,-0.010406,,0.00437,0
FLD3XQ-S-US,NATIONAL BANK HOLDINGS CORP,1238.61,0.56272984671461,1.87614,56.3855,20171231,208.904,14.523,4843.755,-35.63,259.578,0.53,532.407,0.54,,5.617
QCWPFN-S-US,CHATHAM LODGING TRUST,995.116,1.93827241221474,1.24095,26.1325,20171231,298.856,29.243,1392.216,-0.03,538.316,0.73,809.78,0.73,225.807,30.233
Q56LG9-S-CA,PAREX RESOURCES INC,3614.1,2.57477106649846,2.91997,15.3071,20171231,779.931444811031,201.292812882726,1405.6946286,20.0622354,0,1.311,1112.9629083,1.311,414.065227237839,268.232492612766
RS038V-S-US,TERRENO REALTY CORP,2129.07,1.23142326378965,2.04933,34.9798,20171231,130.323,52.743,1567.871,,461.683,0.95,1027.494,0.9888,71.583,27.405
X7P4JD-S-US,TROPICANA ENTERTAINMENT INC,1758.07,8.69095867421859,1.87592,33.5364,20171231,898.19,49.847,1199.482,-53.73,136.721,2.05,917.352,2.05,499.894,127.675
SB5YJX-S-US,NOVA LIFESTYLE INC,50.8879,0.3673508561457,0.740856,7.70833,20171231,106.494132,3.764611,79.858014,-0.318961,4.202118,0.14,68.447604,0.136,86.072895,0.026818
NT1W7Z-S-CA,MAGNA TERRA MINERALS INC,2.46586,-0.0097534100748,0.938086,,20170831,0,-0.601466,3.175483,,0,-0.01,2.98284,-0.01,0,1.10709
V4P9TK-S-US,HEAT BIOLOGICS INC,42.8665,-0.60162304771973,1.52777,,20171231,1.519943,-11.841671,20.189476,1.30222,0,-3.08,5.780909,-3.0795,,0.061383
GZZJ9Y-S-US,STAR MOUNTAIN RESOURCES INC,0.57345,-0.01276296102537,0.270514,,20171231,0,2.205658,4.457003,,1.525,,2.270797,0.0577,0,0
G2KFHP-S-US,FCB FINANCIAL HOLDINGS INC,2406.57,3.58249064671299,1.83924,18.2447,20171231,409.117,125.194,10684.923,-27.043,749.113,2.71,1179.172,2.92,,3.163
QBWXRS-S-US,GOLUB CAPITAL BDC INC,1141.68,1.07215874924835,1.18387,12.8851,20170930,147.166,82.288,1754.176,,776.827,1.45,957.946,1.45,33.715,0
T44TH5-S-CA,WESTERN PACIFIC RESOURCES CORP,1.26046,-0.0063663424464,,,20170228,0,6.712898,0.366217,,0,0.12,0.04332,0.12,0.001542,0
BZYHBV-S-US,SENDGRID INC,1321.1,0.35731993877595,6.74595,,20171231,111.888,-6.253,223.283,,17.205,-0.1442,179.774,-0.1442,29.44,5.613
QTGYX0-S-CA,GOGOLD RESOURCES INC,62.0104,0.02708265055352,0.366815,,20170930,22.3923282180307,-0.76721148016016,200.3666365,-7.9716431,67.29622585,0,109.8395869,-0.0045,30.4506761962883,9.93039653857988
NBB208-S-CA,IDM MINING LTD,31.4345,-0.00644528842214,0.650316,,20171031,0,-0.816373,52.275289,1.5,0,0,45.328112,-0.0024,0.016107,23.293716
R0HV68-S-CA,CAITERRA INTERNATIONAL ENERGY CORP,0.961545,-0.00106158318123,4.04984,,20170930,0,-0.805363,1.430142,,0.19154,-0.01,0.391362,-0.01,0.005055,0.013237
QRK0V0-S-US,CBTX INC /TX/,975.689,1.53160266533143,2.02558,28.0448,20171231,129.339,27.571,3084.463,-5.78,8.251,1.22,446.214,1.23,,0.992
MVHQV2-S-CA,BELGRAVIA CAPITAL INTERNATIONAL INC,,-0.00896203278909,,,20171231,0,-8.406651,4.100279,,0,-0.04,3.477454,-0.04,0.012539,1.369284
T7KRJL-S-CA,VIVA GOLD CORP,7.22461,-0.05818818455252,12.6348,,20171031,0,-0.612501,1.469096,,0.000699,-0.06,0.71205,-0.06,0,0.100574
KMPMNB-S-US,EMPIRE POST MEDIA INC,3.50621,-0.00002393702757,,,20171130,0,-0.004975,0,,0,0,-0.078203,0,0,0
VBMPFK-S-CA,MANITOU GOLD INC,8.1989,-0.01527865933234,17.301,,20171231,0,-1.133128,1.117522,,0,-0.02,1.018814,-0.02,0,0
M1MGGW-S-CA,GEAR ENERGY LTD,267.442,0.20262482519094,1.78863,45.6667,20171231,92.097,10.229,306.891,-26.531,56.092,0.05,153.338,0.05,79.233,50.026
GXLY74-S-US,KALA PHARMACEUTICALS INC,309.972,-1.48689031837798,3.86065,,20171231,0,-42.211,116.133,,18.654,-6.11,89.679,-6.11,0.287,0.48
NXGP18-S-CA,CANDENTE GOLD CORP,4.28828,-0.00528229781943,0.464091,,20170331,0,-0.33925659141988,11.55084267375,,0,0,10.1740397607,-0.0033,0.00253214765444,0.00452741174711
VBRCG0-S,IMH FINANCIAL CORP,,-1.26207292332359,,,20171231,5.874,-7.594,114.458,,34.105,-0.35,70.67,,5.535,0.479
CX26JK-S-CA,VILLAGE FARMS INTERNATIONAL INC,226.302,0.12695910723497,2.10262,48.9443,20171231,205.612590551214,4.96099466615368,187.87609365,6.04548375,48.40271145,0.1298,101.54282685,0.1298,187.655918596329,2.20142515797924
JXD4WF-S-US,EDISON PHILLIPS GROCERY CENTER REIT I INC,,0.66281776301289,,,20171231,314.921,-38.391,3526.082,,1806.998,-0.21,1478.682,-0.21,257.176,42.146
M1PFM3-S-CA,CENTRAL IRON ORE LTD,1.45421,0.00893423527064,0.464145,2.22222,20170630,0,-0.19084499699016,3.26797938727707,,0.45547582686137,-0.0026,2.33625763419457,-0.0026,0,0.21613933460568
WYTHLJ-S-CA,INTERNATIONAL CORONA CAPITAL CORP,2.94567,-0.00274115380123,,,20171231,0,-0.591784,0.111488,,0,-0.01,-0.011,-0.01,0,0
XB4BQS-S-US,RYERSON HOLDING CORP,415.85,2.07797082797083,172.868,14.0234,20171231,3364.7,17.1,1711.9,-17.9,1045.7,0.46,-7.4,0.46,2785.3,25.1
GS1F22-S-US,HYPERSOLAR INC,8.00767,-0.00081321203967,,,20170630,0,2.243731,0.165833,,1.428151,0.002,-4.249898,0.004,0.000514,0.041455
K9CM5W-S-CA,55 NORTH MINING INC,,-0.00444147858185,,,20171231,0,-0.285604,0.015318,,0.1,0,-2.587192,-0.0063,0.001942,0.005826
CPMFN6-S-US,SURNA INC,29.6882,-0.01170219931527,34.525,,20171231,7.210241,-4.918699,4.828823,,0.006927,-0.03,1.412486,-0.03,5.331653,0.202407
L8FKMH-S-US,PHOTOAMIGO INC,4.527,-0.00769383697813,,,20170731,0,-0.019852,0.002458,,0.02118,-0.01,-0.02115,-0.01,0.000933,0
G0XFM6-S-CA,CANWEL BUILDING MATERIALS GROUP LTD,508.673,0.68700746845222,1.40872,12.8431,20171231,1135.95,28.805,723.498,14.186,228.016,0.42,360.235,0.42,998.535,6.471
VB9HHH-S,KBS REAL ESTATE INVESTMENT TRUST III INC,,0.82483921621386,,,20171231,406.877,1.374,3220.807,,1960.656,0.01,1120.323,0.01,355.281,127.683
H5B5CJ-S-CA,NORTHWEST HEALTHCARE PROPERTIES REAL ESTATE INVESTMENT TRUST,1398.8,0.98147206156196,1.3896,84.0348,20171231,313.966,67.387,4692.959,224.329,2421.626,0.5614,1654.925,0.5614,83.316,1.747
SW1QHF-S-US,VITAMIN BLUE INC,0.783405,-0.00004813602159,,,20171231,0.250027,-0.021077,0.031716,,0.330254,0,-0.756707,0,0.15352,0.007017
WRY96N-S-CA,CAMINO MINERALS CORP,8.34098,-0.01504420763507,0.684899,,20170731,0,-1.905409,9.25508,,0,-0.06,8.722819,-0.06,0.00061,3.370841
C250SX-S-CA,SIENNA SENIOR LIVING INC,1094.12,0.83058159920725,1.88403,44.9596,20171231,557.69,21.402,1394.858,59.662,843.39,0.45,395.685,0.45,477.182,15.476
KZV4HG-S-US,WILLIAMS PARTNERS LP,44547.9,3.7892939661416,2.09111,63.6849,20171231,8010,856,45903,16,16497,0.9,23689,0.9,5562,2415
RH4Y8F-S-US,HUDSON PACIFIC PROPERTIES INC,5327.97,1.90428512172554,1.44584,49.2754,20171231,705.708,68.223,6622.07,,2421.38,0.44,3921.141,0.44,519.015,0
W6WKTG-S-US,SCORPIO TANKERS INC,696.423,0.20126647167023,0.428468,,20171231,512.732,-158.24,4498.376,,2767.193,-0.73,1685.301,-0.73,456.128,264.233
L4K0VH-S-CA,DOUBLEVIEW CAPITAL CORP,8.59614,-0.0035138681512,1.76936,,20170228,0,-0.79526,5.23059,0,0.658089,-0.01,4.275422,-0.01,0.001074,0.812526
LTL430-S-US,RA PHARMACEUTICALS INC,291.229,-1.59519311177873,2.67973,,20171231,0,-54.439,80.197,0.04,0,-2.41,69.184,-2.4098,1.524,1.412
QL22C5-S-US,RECALL STUDIOS INC,33.31,-0.0139057340138,,2.08333,20171231,0.041,10.417,0.086,,0.636,0.16,-3.099,0.2359,0.008,0.006
VVQLVN-S-CA,JINHUA CAPITAL CORP,0.456205,-0.01846382656919,,,20171231,0,-0.068487,0.001791,,0.097421,-0.02,-0.424079,-0.02,0,0
CFTQNC-S-US,FREEZE TAG INC,1.43889,0.00045911819212,,,20171231,2.217975,-9.592287,0.679624,,0.379825,-0.51,-0.454692,-0.51,0.309467,0.014384
FXTDG2-S-CA,COBALT POWER GROUP INC,8.72333,-0.00988311917581,0.586042,,20170131,0,-0.964745,0.570468,,0,-0.04,0.543501,-0.04,0,0.25372
MQBZ87-S-CA,NOVO RESOURCES CORP,650.637,-0.03985107026799,4.54541,,20170131,0,-4.143614,38.468332,0,0,-0.05,37.958513,-0.05,0.021707,8.78605
M69RZM-S-US,SUPERNOVA ENERGY INC,0.31639,-0.00134958753437,,,20171231,0.083108,-0.313394,0.44237,,0.594,-0.01,-0.853572,-0.01,0.288492,0.02
W72RM8-S-CA,GREENFIELDS PETROLEUM CORP,17.9808,0.01399186322208,0.106208,,20171231,38.2212058972763,-11.7703557385214,251.33801115,,61.25046075,-0.0649,167.770005,-0.0649,38.5314303151752,5.30886137743192
FSD1H5-S-US,GENMARK DIAGNOSTICS INC,407.554,-0.65661040661489,8.20869,,20171231,52.519,-61.85,122.788,,28.026,-1.21,70.42,-1.21,31.103,5.315
PNLFYT-S-US,HORIZON TECHNOLOGY FINANCE CORP,126.819,0.79859484777517,0.947929,11.7434,20171231,4.586,9.591,234.146,,94.075,0.83,135.075,0.83,6.12,0
Q1WFLC-S-CA,OROFINO MINERALS INC,6.42974,-0.0153227748485,24.8771,,20170630,0,-0.154003,0.007179,,0,-0.01,-0.097973,-0.01,0.0001,0
DF86ZP-S-CA,PINECREST RESOURCES LTD,15.5028,-0.00653959781329,1.06646,,20171231,0,-1.008307,14.623657,,0,-0.02,14.455968,-0.02,0.000245,0.423976
WFWRY5-S-CA,MILLENMIN VENTURES INC,0.985,-0.0040445431472,0.568053,,20170228,0,-0.214948,0.134345,,0,-0.01,-0.150884,-0.01,0,0
RQTC27-S-CA,GLOBAL BLOCKCHAIN TECHNOLOGIES CORP,,-0.04960232999678,,,20170430,-0.046567,-0.772866,0.565264,,0,-0.145,0.471965,-0.145,0.000242,0
X7SK0L-S-US,OSSEN INNOVATION CO LTD,16.0968,1.02078508091911,0.157404,3.00234,20171231,132.825083870288,5.363448342455,152.516270473304,-0.14950841645,31.85262257717,0.8127,114.948392657451,0.8127,118.121244529537,0.037976423236
GW9CLT-S-US,ME RESOURCE CORP,,-0.00111136579764,,,20171231,0.067195932355,-0.32847586818014,0.00244143820583,,0.00408715431581,-0.0077,-0.79954906420846,-0.0077,,0
PFR44P-S-US,REVEN HOUSING REIT INC,44.9648,0.10109823584029,1.36967,,20171231,7.817709,-1.833303,65.586841,,30.493124,-0.17,32.943196,-0.17,5.544893,2.673151
WKC5Y3-S-US,ASPEN GROUP INC,125.895,-0.21281315387968,6.34515,,20170430,14.246696,-1.10526,10.673554,,0.05,-0.1,7.84024,-0.1,5.617952,0.813358
X9V6TQ-S,VAPARIA CORP,,-0.00181003188944,,,20171231,0,-0.156538,0.249357,,0.638544,0,-0.430119,-0.0022,0.017484,0
SZMXNW-S-US,SPECTRUM BRANDS LEGACY INC,,5.39335664335664,,,20170930,5007.4,295.8,7419.7,511.2,3840.7,5.02,1846.7,5.0478,3126.5,115
G7T7DW-S-US,ATOSSA GENETICS INC,6.9812,-2.27864191829485,1.25045,,20171231,0,-8.122581,8.164094,,0,-10.92,6.938687,-10.92,0.128994,0
RBLFCM-S-US,KEYW HOLDING CORP,375.589,0.54128992161029,1.21875,,20171231,441.586,-10.951,686.907,19.174,266.375,-0.22,311.012,-0.2238,343.045,10.121
WS03K7-S-US,ECA MARCELLUS TRUST I,33.4495,,0.671032,6.35452,20171231,6.874593,5.731303,52.041735,,0,0.326,50.862884,0.326,,
STNS6R-S-US,FISION CORP,6.71949,-0.05431051651554,,,20171231,0.558222,-5.083552,0.479109,,0.90004,-0.12,-2.69501,-0.12,0.136763,0
VG9814-S-CA,BAROYECA GOLD & SILVER INC,0.66651,-0.00553879461673,,,20170531,0,-0.303822,1.346723,,0.382156,-0.01,-1.26096,-0.01,0.057693,0
BG4MPS-S-US,THERMON GROUP HOLDINGS INC,820.574,1.03052495538187,2.4496,57.3864,20170331,264.13,14.641,454.08,22.838,80.476,0.45,312.502,0.45,164.227,8.37
GRXW9R-S-US,CLEARBRIDGE ENERGY MLP FUND INC,1092.16,1.21083150096599,1.03129,138,20171130,153.607156,-77.702225,1622.415067,163.390438,477.246296,-1.11,973.538089,-1.11,16.092275,0
